source,key,value
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,FKCColumnPairE
impaired,NistDML182,PKCColumnR
impaired,NistDML182,PKCColumnR
impaired,NistDML182,PKCColumnR
impaired,NistDML182,PKCColumnR
impaired,NistDML182,PKCColumnR
impaired,NistDML182,PKCColumnR
impaired,NistDML182,PKCColumnR
impaired,NistDML182,PKCColumnR
impaired,NistDML182,PKCColumnR
impaired,NistDML182,PKCColumnR
impaired,NistDML182,PKCColumnR
impaired,NistDML182,PKCColumnR
impaired,NistDML182,PKCColumnR
impaired,NistDML182,PKCColumnR
impaired,NistDML182,PKCColumnR
impaired,NistDML183,FKCColumnPairA
impaired,NistDML183,FKCColumnPairR
impaired,NistDML183,FKCColumnPairR
impaired,NistDML183,FKCColumnPairE
impaired,NistDML183,FKCColumnPairE
impaired,NistDML183,FKCColumnPairE
impaired,NistDML183,FKCColumnPairE
impaired,NistDML183,UCColumnA
impaired,NistDML183,UCColumnR
impaired,NistDML183,UCColumnR
impaired,NistDML183,UCColumnE
impaired,NistDML183,UCColumnE
impaired,NistWeather,FKCColumnPairA
impaired,NistWeather,FKCColumnPairA
impaired,NistWeather,FKCColumnPairA
impaired,NistWeather,FKCColumnPairA
impaired,NistWeather,FKCColumnPairA
impaired,NistWeather,FKCColumnPairA
impaired,NistWeather,FKCColumnPairA
impaired,NistWeather,FKCColumnPairA
impaired,NistWeather,FKCColumnPairA
impaired,NistWeather,FKCColumnPairA
impaired,NistWeather,FKCColumnPairA
impaired,NistWeather,FKCColumnPairA
impaired,NistWeather,FKCColumnPairE
impaired,NistWeather,FKCColumnPairE
impaired,NistWeather,FKCColumnPairE
impaired,NistWeather,FKCColumnPairE
impaired,NistWeather,PKCColumnA
impaired,NistWeather,PKCColumnA
impaired,NistWeather,PKCColumnA
impaired,NistWeather,PKCColumnA
impaired,NistWeather,PKCColumnR
impaired,NistWeather,PKCColumnE
impaired,NistWeather,PKCColumnE
impaired,NistWeather,PKCColumnE
impaired,NistWeather,PKCColumnE
equivalent,NistWeather,UCColumnA
equivalent,NistXTS748,PKCColumnA
impaired,NistXTS749,FKCColumnPairA
impaired,NistXTS749,FKCColumnPairA
impaired,NistXTS749,FKCColumnPairA
impaired,NistXTS749,FKCColumnPairA
impaired,NistXTS749,FKCColumnPairA
impaired,NistXTS749,FKCColumnPairA
impaired,NistXTS749,FKCColumnPairE
impaired,NistXTS749,FKCColumnPairE
impaired,NistXTS749,FKCColumnPairE
impaired,NistXTS749,PKCColumnA
impaired,NistXTS749,PKCColumnA
impaired,NistXTS749,PKCColumnA
impaired,NistXTS749,PKCColumnR
impaired,NistXTS749,PKCColumnE
impaired,NistXTS749,PKCColumnE
impaired,NistXTS749,PKCColumnE
equivalent,NistXTS749,UCColumnA
equivalent,Person,UCColumnA
impaired,Products,FKCColumnPairA
impaired,Products,FKCColumnPairA
impaired,Products,FKCColumnPairA
impaired,Products,FKCColumnPairA
impaired,Products,FKCColumnPairA
impaired,Products,FKCColumnPairA
impaired,Products,FKCColumnPairA
impaired,Products,FKCColumnPairA
impaired,Products,FKCColumnPairE
impaired,Products,FKCColumnPairE
impaired,Products,FKCColumnPairE
impaired,Products,FKCColumnPairE
impaired,Products,PKCColumnA
impaired,Products,PKCColumnA
impaired,Products,PKCColumnA
impaired,Products,PKCColumnA
impaired,Products,PKCColumnR
impaired,Products,PKCColumnR
impaired,Products,PKCColumnE
impaired,Products,PKCColumnE
impaired,Products,PKCColumnE
impaired,Products,PKCColumnE
equivalent,Products,UCColumnA
equivalent,Products,UCColumnA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairA
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,FKCColumnPairE
impaired,RiskIt,PKCColumnA
impaired,RiskIt,PKCColumnA
impaired,RiskIt,PKCColumnA
impaired,RiskIt,PKCColumnA
impaired,RiskIt,PKCColumnA
impaired,RiskIt,PKCColumnA
impaired,RiskIt,PKCColumnA
impaired,RiskIt,PKCColumnA
impaired,RiskIt,PKCColumnA
impaired,RiskIt,PKCColumnA
impaired,RiskIt,PKCColumnA
impaired,RiskIt,PKCColumnA
impaired,RiskIt,PKCColumnA
impaired,RiskIt,PKCColumnA
impaired,RiskIt,PKCColumnA
impaired,RiskIt,PKCColumnA
impaired,RiskIt,PKCColumnA
impaired,RiskIt,PKCColumnR
impaired,RiskIt,PKCColumnR
impaired,RiskIt,PKCColumnR
impaired,RiskIt,PKCColumnE
impaired,RiskIt,PKCColumnE
impaired,RiskIt,PKCColumnE
impaired,RiskIt,PKCColumnE
impaired,RiskIt,PKCColumnE
impaired,RiskIt,PKCColumnE
impaired,RiskIt,PKCColumnE
impaired,RiskIt,PKCColumnE
impaired,RiskIt,PKCColumnE
impaired,RiskIt,PKCColumnE
impaired,RiskIt,PKCColumnE
impaired,RiskIt,PKCColumnE
impaired,RiskIt,PKCColumnE
impaired,RiskIt,PKCColumnE
impaired,RiskIt,PKCColumnE
impaired,RiskIt,PKCColumnE
impaired,RiskIt,PKCColumnE
equivalent,RiskIt,UCColumnA
equivalent,RiskIt,UCColumnA
equivalent,RiskIt,UCColumnA
equivalent,RiskIt,UCColumnA
equivalent,RiskIt,UCColumnA
equivalent,RiskIt,UCColumnA
equivalent,RiskIt,UCColumnA
equivalent,RiskIt,UCColumnA
equivalent,RiskIt,UCColumnA
equivalent,RiskIt,UCColumnA
impaired,StudentResidence,FKCColumnPairA
impaired,StudentResidence,FKCColumnPairA
impaired,StudentResidence,FKCColumnPairA
impaired,StudentResidence,FKCColumnPairE
impaired,StudentResidence,PKCColumnA
impaired,StudentResidence,PKCColumnR
impaired,StudentResidence,PKCColumnE
equivalent,StudentResidence,UCColumnA
equivalent,StudentResidence,UCColumnA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
impaired,UnixUsage,FKCColumnPairA
